Date,P(Low),P(Med),P(High)
2021-06-23,0.99999978,0.00000022,0.00000000
2021-06-24,0.99999977,0.00000023,0.00000000
2021-06-25,0.99999977,0.00000023,0.00000000
2021-06-28,0.99999978,0.00000022,0.00000000
2021-06-29,0.99999974,0.00000026,0.00000000
2021-06-30,0.99999975,0.00000025,0.00000000
2021-07-01,0.99999974,0.00000026,0.00000000
2021-07-02,0.99999976,0.00000024,0.00000000
2021-07-05,0.99999977,0.00000023,0.00000000
2021-07-06,0.99999978,0.00000022,0.00000000
2021-07-07,0.99999979,0.00000021,0.00000000
2021-07-08,0.99999979,0.00000021,0.00000000
2021-07-09,0.99999979,0.00000021,0.00000000
2021-07-12,0.99999978,0.00000022,0.00000000
2021-07-13,0.99999977,0.00000023,0.00000000
2021-07-14,0.99999975,0.00000025,0.00000000
2021-07-15,0.99999977,0.00000023,0.00000000
2021-07-16,0.99999978,0.00000022,0.00000000
2021-07-19,0.99999979,0.00000021,0.00000000
2021-07-20,0.99999961,0.00000039,0.00000000
2021-07-21,0.99999970,0.00000030,0.00000000
2021-07-22,0.99999965,0.00000035,0.00000000
2021-07-23,0.99999966,0.00000034,0.00000000
2021-07-26,0.99999967,0.00000033,0.00000000
2021-07-27,0.99999972,0.00000028,0.00000000
2021-07-28,0.99999975,0.00000025,0.00000000
2021-07-29,0.99999977,0.00000023,0.00000000
2021-07-30,0.99999978,0.00000022,0.00000000
2021-08-02,0.99999979,0.00000021,0.00000000
2021-08-03,0.99999977,0.00000023,0.00000000
2021-08-04,0.99999981,0.00000019,0.00000000
2021-08-05,0.99999979,0.00000021,0.00000000
2021-08-06,0.99999980,0.00000020,0.00000000
2021-08-09,0.99999981,0.00000019,0.00000000
2021-08-10,0.99999980,0.00000020,0.00000000
2021-08-11,0.99999979,0.00000021,0.00000000
2021-08-12,0.99999981,0.00000019,0.00000000
2021-08-13,0.99999981,0.00000019,0.00000000
2021-08-16,0.99999981,0.00000019,0.00000000
2021-08-17,0.99999980,0.00000020,0.00000000
2021-08-18,0.99999980,0.00000020,0.00000000
2021-08-19,0.99999980,0.00000020,0.00000000
2021-08-20,0.99999981,0.00000019,0.00000000
2021-08-23,0.99999981,0.00000019,0.00000000
2021-08-24,0.99999962,0.00000038,0.00000000
2021-08-25,0.99999966,0.00000034,0.00000000
2021-08-26,0.99999970,0.00000030,0.00000000
2021-08-27,0.99999973,0.00000027,0.00000000
2021-08-30,0.99999951,0.00000049,0.00000000
2021-08-31,0.99999958,0.00000042,0.00000000
2021-09-01,0.99999963,0.00000037,0.00000000
2021-09-02,0.99999960,0.00000040,0.00000000
2021-09-03,0.99999962,0.00000038,0.00000000
2021-09-06,0.99999964,0.00000036,0.00000000
2021-09-07,0.99999965,0.00000035,0.00000000
2021-09-08,0.99999937,0.00000063,0.00000000
2021-09-09,0.99999953,0.00000047,0.00000000
2021-09-10,0.99999960,0.00000040,0.00000000
2021-09-13,0.99999961,0.00000039,0.00000000
2021-09-14,0.99999953,0.00000047,0.00000000
2021-09-15,0.99999955,0.00000045,0.00000000
2021-09-16,0.99999940,0.00000060,0.00000000
2021-09-17,0.99999905,0.00000095,0.00000000
2021-09-20,0.99999902,0.00000098,0.00000000
2021-09-21,0.99999899,0.00000101,0.00000000
2021-09-22,0.99999902,0.00000098,0.00000000
2021-09-23,0.99999882,0.00000118,0.00000000
2021-09-24,0.99999921,0.00000079,0.00000000
2021-09-27,0.99999941,0.00000059,0.00000000
2021-09-28,0.99999924,0.00000076,0.00000000
2021-09-29,0.99999817,0.00000183,0.00000000
2021-09-30,0.99999809,0.00000191,0.00000000
2021-10-01,0.99999764,0.00000236,0.00000000
2021-10-04,0.99999627,0.00000373,0.00000000
2021-10-05,0.99999862,0.00000138,0.00000000
2021-10-06,0.99999842,0.00000158,0.00000000
2021-10-07,0.99999869,0.00000131,0.00000000
2021-10-08,0.99999885,0.00000115,0.00000000
2021-10-11,0.99999913,0.00000087,0.00000000
2021-10-12,0.99999916,0.00000084,0.00000000
2021-10-13,0.99999916,0.00000084,0.00000000
2021-10-14,0.99999953,0.00000047,0.00000000
2021-10-15,0.99999950,0.00000050,0.00000000
2021-10-18,0.99999952,0.00000048,0.00000000
2021-10-19,0.99999956,0.00000044,0.00000000
2021-10-20,0.99999955,0.00000045,0.00000000
2021-10-21,0.99999963,0.00000037,0.00000000
2021-10-22,0.99999960,0.00000040,0.00000000
2021-10-25,0.99999954,0.00000046,0.00000000
2021-10-26,0.99999874,0.00000126,0.00000000
2021-10-27,0.99999884,0.00000116,0.00000000
2021-10-28,0.99999929,0.00000071,0.00000000
2021-10-29,0.99999922,0.00000078,0.00000000
2021-11-01,0.99999897,0.00000103,0.00000000
2021-11-02,0.99999937,0.00000063,0.00000000
2021-11-03,0.99999926,0.00000074,0.00000000
2021-11-04,0.99999936,0.00000064,0.00000000
2021-11-05,0.99999932,0.00000068,0.00000000
2021-11-08,0.99999930,0.00000070,0.00000000
2021-11-09,0.99999951,0.00000049,0.00000000
2021-11-10,0.99999950,0.00000050,0.00000000
2021-11-11,0.99999940,0.00000060,0.00000000
2021-11-12,0.99999929,0.00000071,0.00000000
2021-11-15,0.99999918,0.00000082,0.00000000
2021-11-16,0.99999937,0.00000063,0.00000000
2021-11-17,0.99999962,0.00000038,0.00000000
2021-11-18,0.99999958,0.00000042,0.00000000
2021-11-19,0.99999960,0.00000040,0.00000000
2021-11-22,0.99999966,0.00000034,0.00000000
2021-11-23,0.99999964,0.00000036,0.00000000
2021-11-24,0.99999970,0.00000030,0.00000000
2021-11-25,0.99999917,0.00000083,0.00000000
2021-11-26,0.99996815,0.00003185,0.00000000
2021-11-29,0.99791101,0.00208899,0.00000000
2021-11-30,0.99430677,0.00569323,0.00000000
2021-12-01,0.99125591,0.00874409,0.00000000
2021-12-02,0.98882224,0.01117776,0.00000000
2021-12-03,0.98710451,0.01289549,0.00000000
2021-12-06,0.98622270,0.01377730,0.00000000
2021-12-07,0.98633942,0.01366058,0.00000000
2021-12-08,0.98792457,0.01207543,0.00000000
2021-12-09,0.99208854,0.00791146,0.00000000
2021-12-10,0.99562383,0.00437617,0.00000000
2021-12-13,0.99742639,0.00257361,0.00000000
2021-12-14,0.99975210,0.00024790,0.00000000
2021-12-15,0.99997231,0.00002769,0.00000000
2021-12-16,0.99999798,0.00000202,0.00000000
2021-12-17,0.99999892,0.00000108,0.00000000
2021-12-20,0.99999886,0.00000114,0.00000000
2021-12-21,0.99999943,0.00000057,0.00000000
2021-12-22,0.99999917,0.00000083,0.00000000
2021-12-23,0.99999950,0.00000050,0.00000000
2021-12-24,0.99999951,0.00000049,0.00000000
2021-12-27,0.99999949,0.00000051,0.00000000
2021-12-28,0.99999920,0.00000080,0.00000000
2021-12-29,0.99999966,0.00000034,0.00000000
2021-12-30,0.99999972,0.00000028,0.00000000
2021-12-31,0.99999956,0.00000044,0.00000000
2022-01-03,0.99999945,0.00000055,0.00000000
2022-01-04,0.99999970,0.00000030,0.00000000
2022-01-05,0.99999975,0.00000025,0.00000000
2022-01-06,0.99999935,0.00000065,0.00000000
2022-01-07,0.99999966,0.00000034,0.00000000
2022-01-10,0.99999977,0.00000023,0.00000000
2022-01-11,0.99999980,0.00000020,0.00000000
2022-01-12,0.99999970,0.00000030,0.00000000
2022-01-13,0.99999914,0.00000086,0.00000000
2022-01-14,0.99999868,0.00000132,0.00000000
2022-01-17,0.99999851,0.00000149,0.00000000
2022-01-18,0.99999838,0.00000162,0.00000000
2022-01-19,0.99999841,0.00000159,0.00000000
2022-01-20,0.99999180,0.00000820,0.00000000
2022-01-21,0.99998718,0.00001282,0.00000000
2022-01-24,0.99993972,0.00006028,0.00000000
2022-01-25,0.99935613,0.00064387,0.00000000
2022-01-26,0.99097262,0.00902738,0.00000000
2022-01-27,0.87271719,0.12728280,0.00000001
2022-01-28,0.01045839,0.98954161,0.00000000
2022-01-31,0.00000084,0.99999916,0.00000000
2022-02-01,0.00000000,1.00000000,0.00000000
2022-02-02,0.00000000,1.00000000,0.00000000
2022-02-03,0.00000000,1.00000000,0.00000000
2022-02-04,0.00000000,1.00000000,0.00000000
2022-02-07,0.00000001,0.99999999,0.00000000
2022-02-08,0.00000001,0.99999999,0.00000000
2022-02-09,0.00000000,1.00000000,0.00000000
2022-02-10,0.00000000,1.00000000,0.00000000
2022-02-11,0.00000002,0.99999998,0.00000000
2022-02-14,0.00000017,0.99999983,0.00000000
2022-02-15,0.00000056,0.99999944,0.00000000
2022-02-16,0.00000005,0.99999995,0.00000000
2022-02-17,0.00000001,0.99999999,0.00000000
2022-02-18,0.00000011,0.99999989,0.00000000
2022-02-21,0.00000026,0.99999974,0.00000000
2022-02-22,0.00000062,0.99999938,0.00000000
2022-02-23,0.00000146,0.99999854,0.00000000
2022-02-24,0.00000025,0.99999975,0.00000000
2022-02-25,0.00000019,0.99999981,0.00000000
2022-02-28,0.00000013,0.99999987,0.00000000
2022-03-01,0.00000017,0.99999983,0.00000000
2022-03-02,0.00000001,0.99999999,0.00000000
2022-03-03,0.00000000,1.00000000,0.00000000
2022-03-04,0.00000000,1.00000000,0.00000000
2022-03-07,0.00000000,1.00000000,0.00000000
2022-03-08,0.00000000,1.00000000,0.00000000
2022-03-09,0.00000000,1.00000000,0.00000000
2022-03-10,0.00000000,1.00000000,0.00000000
2022-03-11,0.00000000,1.00000000,0.00000000
2022-03-14,0.00000000,1.00000000,0.00000000
2022-03-15,0.00000000,1.00000000,0.00000000
2022-03-16,0.00000000,1.00000000,0.00000000
2022-03-17,0.00000000,1.00000000,0.00000000
2022-03-18,0.00000000,1.00000000,0.00000000
2022-03-21,0.00000000,1.00000000,0.00000000
2022-03-22,0.00000000,1.00000000,0.00000000
2022-03-23,0.00000000,1.00000000,0.00000000
2022-03-24,0.00000000,1.00000000,0.00000000
2022-03-25,0.00000003,0.99999997,0.00000000
2022-03-28,0.00000009,0.99999991,0.00000000
2022-03-29,0.00000010,0.99999990,0.00000000
2022-03-30,0.00000034,0.99999966,0.00000000
2022-03-31,0.00000047,0.99999953,0.00000000
2022-04-01,0.00000051,0.99999949,0.00000000
2022-04-04,0.00000205,0.99999795,0.00000000
2022-04-05,0.00000191,0.99999809,0.00000000
2022-04-06,0.00000259,0.99999741,0.00000000
2022-04-07,0.00000291,0.99999709,0.00000000
2022-04-08,0.00000807,0.99999193,0.00000000
2022-04-11,0.00001745,0.99998255,0.00000000
2022-04-12,0.00001698,0.99998302,0.00000000
2022-04-13,0.00002184,0.99997816,0.00000000
2022-04-14,0.00001862,0.99998138,0.00000000
2022-04-15,0.00002323,0.99997677,0.00000000
2022-04-18,0.00002907,0.99997093,0.00000000
2022-04-19,0.00002796,0.99997204,0.00000000
2022-04-20,0.00002154,0.99997846,0.00000000
2022-04-21,0.00002318,0.99997682,0.00000000
2022-04-22,0.00002008,0.99997992,0.00000000
2022-04-25,0.00001625,0.99998375,0.00000000
2022-04-26,0.00005466,0.99994534,0.00000000
2022-04-27,0.00016799,0.99983201,0.00000000
2022-04-28,0.00029415,0.99970585,0.00000000
2022-04-29,0.00038494,0.99961506,0.00000000
2022-05-02,0.00043136,0.99956864,0.00000000
2022-05-03,0.00043772,0.99956228,0.00000000
2022-05-04,0.00035050,0.99964950,0.00000000
2022-05-05,0.00005941,0.99994059,0.00000000
2022-05-06,0.00001108,0.99998892,0.00000000
2022-05-09,0.00000383,0.99999617,0.00000000
2022-05-10,0.00000001,0.99999999,0.00000000
2022-05-11,0.00000000,1.00000000,0.00000000
2022-05-12,0.00000002,0.99999998,0.00000000
2022-05-13,0.00000000,1.00000000,0.00000000
2022-05-16,0.00000001,0.99999999,0.00000000
2022-05-17,0.00000001,0.99999999,0.00000000
2022-05-18,0.00000008,0.99999992,0.00000000
2022-05-19,0.00000004,0.99999996,0.00000000
2022-05-20,0.00000012,0.99999988,0.00000000
2022-05-23,0.00000008,0.99999992,0.00000000
2022-05-24,0.00000085,0.99999915,0.00000000
2022-05-25,0.00000213,0.99999787,0.00000000
2022-05-26,0.00000914,0.99999086,0.00000000
2022-05-27,0.00000620,0.99999380,0.00000000
2022-05-30,0.00000470,0.99999530,0.00000000
2022-05-31,0.00000346,0.99999654,0.00000000
2022-06-01,0.00000118,0.99999882,0.00000000
2022-06-02,0.00000181,0.99999819,0.00000000
2022-06-03,0.00000129,0.99999871,0.00000000
2022-06-06,0.00000138,0.99999862,0.00000000
2022-06-07,0.00000129,0.99999871,0.00000000
2022-06-08,0.00000723,0.99999277,0.00000000
2022-06-09,0.00001835,0.99998165,0.00000000
2022-06-10,0.00002175,0.99997825,0.00000000
2022-06-13,0.00000897,0.99999103,0.00000000
2022-06-14,0.00000006,0.99999994,0.00000000
2022-06-15,0.00000000,1.00000000,0.00000000
2022-06-16,0.00000000,1.00000000,0.00000000
2022-06-17,0.00000000,1.00000000,0.00000000
2022-06-20,0.00000000,1.00000000,0.00000000
2022-06-21,0.00000000,1.00000000,0.00000000
2022-06-22,0.00000000,1.00000000,0.00000000
2022-06-23,0.00000001,0.99999999,0.00000000
2022-06-24,0.00000002,0.99999998,0.00000000
2022-06-27,0.00000004,0.99999996,0.00000000
2022-06-28,0.00000010,0.99999990,0.00000000
2022-06-29,0.00000005,0.99999995,0.00000000
2022-06-30,0.00000039,0.99999961,0.00000000
2022-07-01,0.00000008,0.99999992,0.00000000
2022-07-04,0.00000006,0.99999994,0.00000000
2022-07-05,0.00000005,0.99999995,0.00000000
2022-07-06,0.00000002,0.99999998,0.00000000
2022-07-07,0.00000001,0.99999999,0.00000000
2022-07-08,0.00000000,1.00000000,0.00000000
2022-07-11,0.00000001,0.99999999,0.00000000
2022-07-12,0.00000001,0.99999999,0.00000000
2022-07-13,0.00000000,1.00000000,0.00000000
2022-07-14,0.00000000,1.00000000,0.00000000
2022-07-15,0.00000000,1.00000000,0.00000000
2022-07-18,0.00000004,0.99999996,0.00000000
2022-07-19,0.00000002,0.99999998,0.00000000
2022-07-20,0.00000006,0.99999994,0.00000000
2022-07-21,0.00000003,0.99999997,0.00000000
2022-07-22,0.00000006,0.99999994,0.00000000
2022-07-25,0.00000021,0.99999979,0.00000000
2022-07-26,0.00000062,0.99999938,0.00000000
2022-07-27,0.00000055,0.99999945,0.00000000
2022-07-28,0.00000088,0.99999912,0.00000000
2022-07-29,0.00000014,0.99999986,0.00000000
2022-08-01,0.00000032,0.99999968,0.00000000
2022-08-02,0.00000091,0.99999909,0.00000000
2022-08-03,0.00000043,0.99999957,0.00000000
2022-08-04,0.00000088,0.99999912,0.00000000
2022-08-05,0.00000312,0.99999688,0.00000000
2022-08-08,0.00001176,0.99998824,0.00000000
2022-08-09,0.00003274,0.99996726,0.00000000
2022-08-10,0.00009378,0.99990622,0.00000000
2022-08-11,0.00018307,0.99981693,0.00000000
2022-08-12,0.00065764,0.99934236,0.00000000
2022-08-15,0.00260567,0.99739433,0.00000000
2022-08-16,0.00797459,0.99202541,0.00000000
2022-08-17,0.01973376,0.98026623,0.00000000
2022-08-18,0.03771638,0.96228362,0.00000000
2022-08-19,0.09770454,0.90229541,0.00000005
2022-08-22,0.13673767,0.86326231,0.00000002
2022-08-23,0.17230481,0.82769518,0.00000001
2022-08-24,0.20253755,0.79746244,0.00000002
2022-08-25,0.21821508,0.78178490,0.00000002
2022-08-26,0.22466989,0.77533006,0.00000004
2022-08-29,0.22472035,0.77527963,0.00000002
2022-08-30,0.22033789,0.77966210,0.00000001
2022-08-31,0.20774074,0.79225924,0.00000001
2022-09-01,0.18943020,0.81056978,0.00000002
2022-09-02,0.15998991,0.84001005,0.00000004
2022-09-05,0.13321760,0.86678237,0.00000003
2022-09-06,0.10635069,0.89364928,0.00000003
2022-09-07,0.07705504,0.92294493,0.00000003
2022-09-08,0.05682313,0.94317686,0.00000001
2022-09-09,0.04053443,0.95946555,0.00000003
2022-09-12,0.01661276,0.98338723,0.00000001
2022-09-13,0.00601429,0.99398570,0.00000001
2022-09-14,0.00108171,0.99891829,0.00000000
2022-09-15,0.00013045,0.99986955,0.00000000
2022-09-16,0.00000067,0.99999933,0.00000000
2022-09-19,0.00000008,0.99999992,0.00000000
2022-09-20,0.00000021,0.99999979,0.00000000
2022-09-21,0.00000035,0.99999965,0.00000000
2022-09-22,0.00000119,0.99999881,0.00000000
2022-09-23,0.00000034,0.99999966,0.00000000
2022-09-26,0.00000000,1.00000000,0.00000000
2022-09-27,0.00000000,1.00000000,0.00000000
2022-09-28,0.00000000,1.00000000,0.00000000
2022-09-29,0.00000000,1.00000000,0.00000000
2022-09-30,0.00000000,1.00000000,0.00000000
2022-10-03,0.00000000,1.00000000,0.00000000
2022-10-04,0.00000000,1.00000000,0.00000000
2022-10-05,0.00000000,1.00000000,0.00000000
2022-10-06,0.00000000,1.00000000,0.00000000
2022-10-07,0.00000000,1.00000000,0.00000000
2022-10-10,0.00000000,1.00000000,0.00000000
2022-10-11,0.00000000,1.00000000,0.00000000
2022-10-12,0.00000000,1.00000000,0.00000000
2022-10-13,0.00000000,1.00000000,0.00000000
2022-10-14,0.00000000,1.00000000,0.00000000
2022-10-17,0.00000000,1.00000000,0.00000000
2022-10-18,0.00000000,1.00000000,0.00000000
2022-10-19,0.00000000,1.00000000,0.00000000
2022-10-20,0.00000000,1.00000000,0.00000000
2022-10-21,0.00000000,1.00000000,0.00000000
2022-10-24,0.00000000,1.00000000,0.00000000
2022-10-25,0.00000000,1.00000000,0.00000000
2022-10-26,0.00000000,1.00000000,0.00000000
2022-10-27,0.00000000,1.00000000,0.00000000
2022-10-28,0.00000000,1.00000000,0.00000000
2022-10-31,0.00000000,1.00000000,0.00000000
2022-11-01,0.00000000,1.00000000,0.00000000
2022-11-02,0.00000000,1.00000000,0.00000000
2022-11-03,0.00000000,1.00000000,0.00000000
2022-11-04,0.00000000,1.00000000,0.00000000
2022-11-07,0.00000000,1.00000000,0.00000000
2022-11-08,0.00000000,1.00000000,0.00000000
2022-11-09,0.00000000,1.00000000,0.00000000
2022-11-10,0.00000000,1.00000000,0.00000000
2022-11-11,0.00000000,1.00000000,0.00000000
2022-11-14,0.00000000,1.00000000,0.00000000
2022-11-15,0.00000000,1.00000000,0.00000000
2022-11-16,0.00000000,1.00000000,0.00000000
2022-11-17,0.00000000,1.00000000,0.00000000
2022-11-18,0.00000000,1.00000000,0.00000000
2022-11-21,0.00000000,1.00000000,0.00000000
2022-11-22,0.00000000,1.00000000,0.00000000
2022-11-23,0.00000000,1.00000000,0.00000000
2022-11-24,0.00000000,1.00000000,0.00000000
2022-11-25,0.00000000,1.00000000,0.00000000
2022-11-28,0.00000000,1.00000000,0.00000000
2022-11-29,0.00000000,1.00000000,0.00000000
2022-11-30,0.00000000,1.00000000,0.00000000
2022-12-01,0.00000000,1.00000000,0.00000000
2022-12-02,0.00000000,1.00000000,0.00000000
2022-12-05,0.00000000,1.00000000,0.00000000
2022-12-06,0.00000000,1.00000000,0.00000000
2022-12-07,0.00000000,1.00000000,0.00000000
2022-12-08,0.00000000,1.00000000,0.00000000
2022-12-09,0.00000000,1.00000000,0.00000000
2022-12-12,0.00000000,1.00000000,0.00000000
2022-12-13,0.00000000,1.00000000,0.00000000
2022-12-14,0.00000000,1.00000000,0.00000000
2022-12-15,0.00000000,1.00000000,0.00000000
2022-12-16,0.00000000,1.00000000,0.00000000
2022-12-19,0.00000000,1.00000000,0.00000000
2022-12-20,0.00000000,1.00000000,0.00000000
2022-12-21,0.00000000,1.00000000,0.00000000
2022-12-22,0.00000000,1.00000000,0.00000000
2022-12-23,0.00000000,1.00000000,0.00000000
2022-12-26,0.00000000,1.00000000,0.00000000
2022-12-27,0.00000000,1.00000000,0.00000000
2022-12-28,0.00000000,1.00000000,0.00000000
2022-12-29,0.00000000,1.00000000,0.00000000
2022-12-30,0.00000000,1.00000000,0.00000000
2023-01-02,0.00000000,1.00000000,0.00000000
2023-01-03,0.00000000,1.00000000,0.00000000
2023-01-04,0.00000000,1.00000000,0.00000000
2023-01-05,0.00000000,1.00000000,0.00000000
2023-01-06,0.00000001,0.99999999,0.00000000
2023-01-09,0.00000000,1.00000000,0.00000000
2023-01-10,0.00000000,1.00000000,0.00000000
2023-01-11,0.00000000,1.00000000,0.00000000
2023-01-12,0.00000000,1.00000000,0.00000000
2023-01-13,0.00000000,1.00000000,0.00000000
2023-01-16,0.00000000,1.00000000,0.00000000
2023-01-17,0.00000000,1.00000000,0.00000000
2023-01-18,0.00000000,1.00000000,0.00000000
2023-01-19,0.00000003,0.99999996,0.00000001
2023-01-20,0.00000004,0.99999995,0.00000000
2023-01-23,0.00000017,0.99999980,0.00000003
2023-01-24,0.00000035,0.99999962,0.00000002
2023-01-25,0.00000045,0.99999953,0.00000002
2023-01-26,0.00000155,0.99999818,0.00000026
2023-01-27,0.00000192,0.99999784,0.00000024
2023-01-30,0.00000295,0.99999637,0.00000067
2023-01-31,0.00000016,0.99999980,0.00000004
2023-02-01,0.00000002,0.99999997,0.00000001
2023-02-02,0.00000012,0.99999983,0.00000005
2023-02-03,0.00000013,0.99999984,0.00000003
2023-02-06,0.00000000,1.00000000,0.00000000
2023-02-07,0.00000000,0.99999998,0.00000002
2023-02-08,0.00000000,0.99999999,0.00000000
2023-02-09,0.00000002,0.99999991,0.00000007
2023-02-10,0.00000001,0.99999996,0.00000003
2023-02-13,0.00000002,0.99999995,0.00000003
2023-02-14,0.00000007,0.99999969,0.00000024
2023-02-15,0.00000011,0.99999968,0.00000021
2023-02-16,0.00000073,0.99999720,0.00000207
2023-02-17,0.00000036,0.99999884,0.00000080
2023-02-20,0.00000036,0.99999887,0.00000077
2023-02-21,0.00000037,0.99999888,0.00000075
2023-02-22,0.00000000,0.99999998,0.00000002
2023-02-23,0.00000000,0.99999998,0.00000002
2023-02-24,0.00000001,0.99999989,0.00000010
2023-02-27,0.00000000,0.99999998,0.00000002
2023-02-28,0.00000000,0.99999999,0.00000001
2023-03-01,0.00000001,0.99999995,0.00000004
2023-03-02,0.00000002,0.99999983,0.00000015
2023-03-03,0.00000005,0.99999935,0.00000060
2023-03-06,0.00000000,0.99999998,0.00000002
2023-03-07,0.00000000,0.99999998,0.00000002
2023-03-08,0.00000000,0.99999999,0.00000001
2023-03-09,0.00000000,0.99999998,0.00000002
2023-03-10,0.00000000,0.99999998,0.00000001
2023-03-13,0.00000000,1.00000000,0.00000000
2023-03-14,0.00000002,0.99999992,0.00000006
2023-03-15,0.00000005,0.99999992,0.00000003
2023-03-16,0.00000024,0.99999970,0.00000006
2023-03-17,0.00000042,0.99999955,0.00000003
2023-03-20,0.00001069,0.99998930,0.00000001
2023-03-21,0.00037651,0.99962316,0.00000033
2023-03-22,0.00242298,0.99757669,0.00000033
2023-03-23,0.00966096,0.99033866,0.00000039
2023-03-24,0.03155888,0.96844048,0.00000065
2023-03-27,0.10709299,0.89290517,0.00000185
2023-03-28,0.33342026,0.66657059,0.00000914
2023-03-29,0.58654814,0.41344069,0.00001116
2023-03-30,0.82545743,0.17450891,0.00003366
2023-03-31,0.89071032,0.10928420,0.00000548
2023-04-03,0.92721619,0.07278074,0.00000308
2023-04-04,0.95841806,0.04158010,0.00000183
2023-04-05,0.98323690,0.01676101,0.00000210
2023-04-06,0.99513303,0.00486544,0.00000154
2023-04-07,0.99858203,0.00141746,0.00000051
2023-04-10,0.99959809,0.00040171,0.00000020
2023-04-11,0.99990346,0.00009644,0.00000011
2023-04-12,0.99998685,0.00001296,0.00000019
2023-04-13,0.99999702,0.00000282,0.00000016
2023-04-14,0.99999829,0.00000157,0.00000014
2023-04-17,0.99999851,0.00000136,0.00000013
2023-04-18,0.99999882,0.00000101,0.00000017
2023-04-19,0.99999901,0.00000076,0.00000023
2023-04-20,0.99999871,0.00000107,0.00000022
2023-04-21,0.99999851,0.00000126,0.00000024
2023-04-24,0.99999841,0.00000123,0.00000036
2023-04-25,0.99999842,0.00000085,0.00000073
2023-04-26,0.99999663,0.00000254,0.00000082
2023-04-27,0.99997023,0.00002887,0.00000090
2023-04-28,0.99988929,0.00011024,0.00000047
2023-05-01,0.99968278,0.00031678,0.00000044
2023-05-02,0.99940631,0.00059299,0.00000070
2023-05-03,0.99931397,0.00068592,0.00000012
2023-05-04,0.99941940,0.00058053,0.00000007
2023-05-05,0.99966346,0.00033635,0.00000019
2023-05-08,0.99979816,0.00020174,0.00000010
2023-05-09,0.99990286,0.00009703,0.00000011
2023-05-10,0.99996331,0.00003655,0.00000014
2023-05-11,0.99998769,0.00001215,0.00000017
2023-05-12,0.99999624,0.00000340,0.00000036
2023-05-15,0.99999706,0.00000255,0.00000039
2023-05-16,0.99999497,0.00000450,0.00000054
2023-05-17,0.99998956,0.00000984,0.00000060
2023-05-18,0.99999295,0.00000648,0.00000057
2023-05-19,0.99999520,0.00000442,0.00000037
2023-05-22,0.99999655,0.00000308,0.00000037
2023-05-23,0.99999788,0.00000172,0.00000040
2023-05-24,0.99999789,0.00000183,0.00000028
2023-05-25,0.99999769,0.00000207,0.00000023
2023-05-26,0.99999774,0.00000192,0.00000034
2023-05-29,0.99999743,0.00000230,0.00000027
2023-05-30,0.99999715,0.00000265,0.00000020
2023-05-31,0.99999814,0.00000168,0.00000018
2023-06-01,0.99999823,0.00000161,0.00000017
2023-06-02,0.99999738,0.00000249,0.00000013
2023-06-05,0.99999831,0.00000154,0.00000015
2023-06-06,0.99999851,0.00000133,0.00000016
2023-06-07,0.99999904,0.00000063,0.00000033
2023-06-08,0.99999900,0.00000071,0.00000029
2023-06-09,0.99999909,0.00000052,0.00000040
2023-06-12,0.99999895,0.00000058,0.00000047
2023-06-13,0.99999900,0.00000052,0.00000048
2023-06-14,0.99999886,0.00000054,0.00000060
2023-06-15,0.99999637,0.00000282,0.00000081
2023-06-16,0.99993305,0.00006583,0.00000112
2023-06-19,0.99990230,0.00009654,0.00000115
2023-06-20,0.99988645,0.00011241,0.00000114
2023-06-21,0.99986768,0.00013114,0.00000118
2023-06-22,0.99986269,0.00013631,0.00000100
2023-06-23,0.99985628,0.00014296,0.00000076
2023-06-26,0.99991317,0.00008585,0.00000099
2023-06-27,0.99995887,0.00004017,0.00000095
2023-06-28,0.99998680,0.00001251,0.00000069
2023-06-29,0.99999519,0.00000438,0.00000042
2023-06-30,0.99999692,0.00000279,0.00000029
2023-07-03,0.99999753,0.00000207,0.00000040
2023-07-04,0.99999779,0.00000181,0.00000040
2023-07-05,0.99999794,0.00000167,0.00000039
2023-07-06,0.99999780,0.00000190,0.00000030
2023-07-07,0.99999449,0.00000505,0.00000045
2023-07-10,0.99999191,0.00000777,0.00000032
2023-07-11,0.99998698,0.00001259,0.00000043
2023-07-12,0.99995827,0.00004118,0.00000054
2023-07-13,0.99989821,0.00010114,0.00000065
2023-07-14,0.99969813,0.00030064,0.00000123
2023-07-17,0.99905184,0.00094562,0.00000254
2023-07-18,0.99701745,0.00297526,0.00000729
2023-07-19,0.98707813,0.01291053,0.00001134
2023-07-20,0.97748590,0.02250124,0.00001286
2023-07-21,0.96746053,0.03251321,0.00002626
2023-07-24,0.94860876,0.05134620,0.00004504
2023-07-25,0.91227614,0.08763095,0.00009291
2023-07-26,0.84234756,0.15738316,0.00026927
2023-07-27,0.66302091,0.33645646,0.00052263
2023-07-28,0.16691573,0.83268093,0.00040334
2023-07-31,0.00933013,0.99061788,0.00005199
2023-08-01,0.00083725,0.99915259,0.00001016
2023-08-02,0.00002105,0.99997683,0.00000211
2023-08-03,0.00000004,0.99999984,0.00000013
2023-08-04,0.00000006,0.99999954,0.00000040
2023-08-07,0.00000015,0.99999876,0.00000110
2023-08-08,0.00000029,0.99999845,0.00000126
2023-08-09,0.00000062,0.99999665,0.00000273
2023-08-10,0.00000110,0.99999609,0.00000281
2023-08-11,0.00000050,0.99999713,0.00000237
2023-08-14,0.00000053,0.99999661,0.00000286
